,artistas,cancion_id,emocion,imagen,preview_url,titulo
1585,"['Shotta', 'Morodo']",5yUR6jfhuKJNwUtYo52t2q,Excitado,https://i.scdn.co/image/afc46ef6b1d9ee595996486854ec0495271ed03d,https://p.scdn.co/mp3-preview/f9087f14f887f09fda4ecff3eae1273a2df18e43?cid=8ef0ee1341c140f2bfebf028664b280d,Felicidad
1586,['ToteKing'],1L6xlZoI8vSKCXfhIbkfO8,Excitado,https://i.scdn.co/image/185e307e4615d774852508d7dd5f01c8b25a3ecf,https://p.scdn.co/mp3-preview/435a7a81dc087c0a9ed281d2cea7982cf35712b6?cid=8ef0ee1341c140f2bfebf028664b280d,Puzzle
1587,['Arnau Griso'],0GKlIuZcQCiv8bvWgRNiAb,Calmado,https://i.scdn.co/image/9b516fa8c6e153b488ef34a970ab4413a7adaa77,https://p.scdn.co/mp3-preview/2f9cde19880865d3e24fbfd9ea686efd37a385a8?cid=8ef0ee1341c140f2bfebf028664b280d,Es gratis
1588,['RecycledJ'],56ihRuvlfyY8gQFVlozKvq,Deprimido,https://i.scdn.co/image/2104e736daf36629d12a053f0fdb718149dafa36,https://p.scdn.co/mp3-preview/f044ad614362170d62bdcda6aceeabc1b8a2442b?cid=8ef0ee1341c140f2bfebf028664b280d,La Zona
1589,"['Morodo', 'Dahani']",5SV2Eqg43uPMX9x9g1XoAL,Relajado,https://i.scdn.co/image/54a0375b0c122d2ac85fa56953df49088edffe5e,https://p.scdn.co/mp3-preview/059a5c0181f9af3cfbcd30468de0dc8e31aae4df?cid=8ef0ee1341c140f2bfebf028664b280d,Divina Ciencia
1590,['Lágrimas De Sangre'],7Dd5p5mFpkZlEllO4Y7pCI,Excitado,https://i.scdn.co/image/79f073f82df636cf18e60ef6b956ef7362db19db,https://p.scdn.co/mp3-preview/bacf35fc94ff4529802e3d2d1b816da89ea336aa?cid=8ef0ee1341c140f2bfebf028664b280d,Voy a Celebrarlo
1591,['Ayax y Prok'],3L6RhaS4ISh8GSagrFMFZn,Exaltado,https://i.scdn.co/image/48f4a19ae01edf739b2b20a5fd90fe1c8e12eceb,https://p.scdn.co/mp3-preview/d5a468cc6fe417e9f6bc9a24e4edc8f595ccbe60?cid=8ef0ee1341c140f2bfebf028664b280d,Reproches
1592,['Cruz Cafuné'],3sdbjDa8Rvmfn8k7pz7znc,Relajado,https://i.scdn.co/image/dd483762cab02a02c62fdc12375df5e7afff7ebf,https://p.scdn.co/mp3-preview/09bb8fb7581ddf35c66089bdb581a19bc1039970?cid=8ef0ee1341c140f2bfebf028664b280d,Mi Casa
1593,['Rels B'],5NXiKks7M2nwDvZn0KdKsh,Deprimido,https://i.scdn.co/image/3400808dabb7026459c5637217ef1ba67b7696d0,https://p.scdn.co/mp3-preview/64ea384dd97ddb1920b84782da994841de98e8c9?cid=8ef0ee1341c140f2bfebf028664b280d,Re-Member
1594,['Muse'],1244xKUG27TnmQhUJlo3gU,Exaltado,https://i.scdn.co/image/849eecf3c9df835181c2970c435ac2d008346ea3,https://p.scdn.co/mp3-preview/79b0e76ba6261987e9809210b912f8f2100b6d85?cid=8ef0ee1341c140f2bfebf028664b280d,Reapers
1595,['Lynyrd Skynyrd'],4CJVkjo5WpmUAKp3R44LNb,Exaltado,https://i.scdn.co/image/df6d664c56fc929d07b9e0e60d83319d26dc82f0,https://p.scdn.co/mp3-preview/31c3e639d2af7e1df6ccbe58d8eb0b0342d410b7?cid=8ef0ee1341c140f2bfebf028664b280d,Sweet Home Alabama
1596,['Nirvana'],0MKGH8UMfCnq5w7nG06oM5,Exaltado,https://i.scdn.co/image/f0cbc3143045cd22504824c2e99fb37b88951c10,https://p.scdn.co/mp3-preview/054b31755a31a9f57c2d250fb4e7b1c29dd693c6?cid=8ef0ee1341c140f2bfebf028664b280d,Come As You Are
1597,['Nirvana'],0eeEzvw5Etwv6tyz2PyE6L,Excitado,https://i.scdn.co/image/f0cbc3143045cd22504824c2e99fb37b88951c10,https://p.scdn.co/mp3-preview/0ea80fe52ec69c9bb206e9fe05f0b33132fe2936?cid=8ef0ee1341c140f2bfebf028664b280d,In Bloom - Nevermind Version
1598,['Nirvana'],09emSRcmA8WrhGx5MH1xon,Aburrido,https://i.scdn.co/image/0bace2bdda0fd6ab37af1d41e4dc8b27230f7ea1,https://p.scdn.co/mp3-preview/5e9e172211bb830c26f1451eb354a8b842950af5?cid=8ef0ee1341c140f2bfebf028664b280d,Dumb - 2013 Mix
1599,['Amy Winehouse'],0HvrW09sl0aoAEmlIcZ9s6,Alegre,https://i.scdn.co/image/7579dee9941ffb9402b72c21136e6f675c23d4cf,https://p.scdn.co/mp3-preview/6c5b94f80b8f39d5db6d5b85762378ad18255264?cid=8ef0ee1341c140f2bfebf028664b280d,Stronger Than Me
1600,['Bill Withers'],1k1Bqnv2R0uJXQN4u6LKYt,Deprimido,https://i.scdn.co/image/57d0488448c8f0401e4f804d733af4f3f7b3c9ed,https://p.scdn.co/mp3-preview/2f56920743ab7da6d3d6331868dd23bbe72cd063?cid=8ef0ee1341c140f2bfebf028664b280d,Ain't No Sunshine
1601,['Buffalo Springfield'],1qRA5BS78u3gME0loMl9AA,Aburrido,https://i.scdn.co/image/9ed6534e737d8336d6480024e50eef9bf74deb47,https://p.scdn.co/mp3-preview/a0cc83ddc1b9c032f5e97546651aff9ca8b7e84a?cid=8ef0ee1341c140f2bfebf028664b280d,For What It's Worth
1602,['Jimi Hendrix'],4DmBVImaIhE3RyNvbtZTTz,Excitado,https://i.scdn.co/image/e42ffa0aab381ca719f08859e92b19a7ec83cc7c,https://p.scdn.co/mp3-preview/3b0481919e0e8bc05ee22b661cf8de749c8956ed?cid=8ef0ee1341c140f2bfebf028664b280d,Hear My Train a Comin'
1603,['TV On The Radio'],7e7KneZN3eFpHyfo9DOJyf,Sereno,https://i.scdn.co/image/a5107479cd803e2b995270ae4d13ed9032399e2f,https://p.scdn.co/mp3-preview/b75b1cc40e177ae2f5bf2c148ea0b57129db078e?cid=8ef0ee1341c140f2bfebf028664b280d,Wolf Like Me
1604,['The Presets'],0Q40MMjMXHPxLGfylep5a5,Aburrido,https://i.scdn.co/image/f7267dd1d1f0950ead4031d77ff6cc011fb9559a,https://p.scdn.co/mp3-preview/ae13daae65723546e086504fb51e93e72504f80b?cid=8ef0ee1341c140f2bfebf028664b280d,Ghosts
1605,['Viti Ruiz'],6ygcsyNINY8tSvzKzHiKkJ,Sereno,https://i.scdn.co/image/43a615abf24ae44eaa03f10c088e01f8759beb2c,https://p.scdn.co/mp3-preview/70ea29e0495c75362f8d48ed7f08c44668f97944?cid=8ef0ee1341c140f2bfebf028664b280d,Caricias Prohibidas
1606,['Porfi Baloa'],17A9cQdKaDYHaO0gAXswif,Activo,https://i.scdn.co/image/55703649a5a4be42f2c77a0aa3edde356432263c,https://p.scdn.co/mp3-preview/d5fbc3de8be1fede82ef1b9e46aeb0c4245a1118?cid=8ef0ee1341c140f2bfebf028664b280d,Ternura
1607,['Grupo Galé'],4ee1fUrPVok1bEyj1cm4Rv,Calmado,https://i.scdn.co/image/4a455c430c60daaa414d873e4db01041b147655e,https://p.scdn.co/mp3-preview/1974ca95ebd0bd3e5f9bd811fd9c9237ac09f31f?cid=8ef0ee1341c140f2bfebf028664b280d,"El Amor de Mi Vida ""Se Fue"""
1608,['Sonora Ponceña'],60HG3jOvvG7XITdy6F06el,Relajado,https://i.scdn.co/image/bb04ba14771bcb7b9b3b8d9272dbcf3edd451c63,https://p.scdn.co/mp3-preview/8af072d87774e042a4dd4b83831be08635bcfab5?cid=8ef0ee1341c140f2bfebf028664b280d,Fuego En El 23
1609,['Mariano Civico'],1d9LhayPyXx9lkCpJhKT9P,Exaltado,https://i.scdn.co/image/42767e84d4305aa5f63f1e55d74cd6b5c5fee446,https://p.scdn.co/mp3-preview/8ac3075ba0fab52c71d95d1c0967bb72ba38b703?cid=8ef0ee1341c140f2bfebf028664b280d,-Te Voy A Hacer Feliz
1610,['Porfi Baloa'],7cHhDl9hriaXYoeIIzcuO1,Exaltado,https://i.scdn.co/image/0e22e65bf3beb6875226034f6a5a978f2c9e08ee,https://p.scdn.co/mp3-preview/2bc00b7110b96dd5cb124dbb76b6bc172bd6a6bd?cid=8ef0ee1341c140f2bfebf028664b280d,Mentirosa
1611,['Gilberto Santa Rosa'],7hqI73OXybfZ6FV9O4WrNs,Alegre,https://i.scdn.co/image/724229186fdc291faa9ae295bfd355f4ef6b649c,https://p.scdn.co/mp3-preview/0c839d4c487bad58053652c0ad161362a0731b40?cid=8ef0ee1341c140f2bfebf028664b280d,Sombra Loca
1612,['La Sabrosura Orquesta'],3XCqINkynQfUcB75MrihyK,Excitado,https://i.scdn.co/image/d4bacbd7cac6b04f1e389835e658e30a7be2a922,https://p.scdn.co/mp3-preview/0c02d0f2af9b7f9fadea0b6bf1f2f637a8873183?cid=8ef0ee1341c140f2bfebf028664b280d,Tu Amigo o Tu Amante
1613,"[""Adolescent's Orquesta""]",6vYGqxYCAcj4gfyrGcqN3i,Alegre,https://i.scdn.co/image/b6efe8c2d37015e49dc6a99732eb5cd8312271a1,https://p.scdn.co/mp3-preview/cb847419322430ed20c6b6590da2a476fc5e1959?cid=8ef0ee1341c140f2bfebf028664b280d,Se Acabo El Amor
1614,['Aventura'],65lggIoHIMCuxS5E9yPSwc,Exaltado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/18d46dc5165a90962275219124ce9feb4d1686a1?cid=8ef0ee1341c140f2bfebf028664b280d,La Película - Live
1615,['Aventura'],5uh89DajJZ4IvpZ44Ap468,Exaltado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/637bd4332e324325d5cfcdc963b7b10bbf40fd3f?cid=8ef0ee1341c140f2bfebf028664b280d,Amor de Madre / Mi Niña Cambió / Un Chi Chi - Live
1616,['Aventura'],3CZhaPoLM2N57YZvSA4Dl1,Excitado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/2b23cf4f639cd64bc955acc4a8a6f5d8b204b384?cid=8ef0ee1341c140f2bfebf028664b280d,Enséñame a Olvidar - Live
1617,['Aventura'],4PjHKpkGt1WcszQ2KdOF9z,Exaltado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/e7b2e297d6a883188c50744b41b6cde2de31b21c?cid=8ef0ee1341c140f2bfebf028664b280d,Hermanita - Live
1618,['Aventura'],1uhm69R3gv2cLh6ATDUWac,Exaltado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/c91707a5fed00a297ad9735d1275f2f5e6b0b179?cid=8ef0ee1341c140f2bfebf028664b280d,Angelito - Live
1619,['Aventura'],0vOVi2yVFFEwQnKlWqwNTn,Exaltado,https://i.scdn.co/image/804b19ebbde9805889bbcea049bc3a46bd219931,https://p.scdn.co/mp3-preview/b4e0b4bfad0180b7bf0ab393373f36cfede9fb0a?cid=8ef0ee1341c140f2bfebf028664b280d,Los Infieles - Live
1620,"['Aventura', 'Wyclef Jean', 'Ludacris']",4Wyrppmuf8Gwi9v8dQwGxy,Excitado,https://i.scdn.co/image/8f8f84f8493b438abedd65cb16d62a873ce2f8be,https://p.scdn.co/mp3-preview/ee00b635c7291521eeb954b601bc69f0e5abc611?cid=8ef0ee1341c140f2bfebf028664b280d,"Spanish Fly (feat. Ludacris, Wyclef Jean)"
1621,['Aventura'],35p8cAeah3azdahQHERuM9,Sereno,https://i.scdn.co/image/2b57c9103946c7983ff62cb8878cdf58602b0135,https://p.scdn.co/mp3-preview/494514fc9521542f1a0a49a1add5ccae17613974?cid=8ef0ee1341c140f2bfebf028664b280d,Dile al Amor
1622,['Aventura'],7hLYOkbsngrNAcIXbXfsQu,Relajado,https://i.scdn.co/image/2b57c9103946c7983ff62cb8878cdf58602b0135,https://p.scdn.co/mp3-preview/a6d050a0cbe57cbc62e36939dabde3207848e7d1?cid=8ef0ee1341c140f2bfebf028664b280d,El Perdedor
1623,"['Aventura', 'Judy Santos']",56rksivsR0bDac41fdTZK3,Excitado,https://i.scdn.co/image/2b57c9103946c7983ff62cb8878cdf58602b0135,https://p.scdn.co/mp3-preview/df438dd31d32b8855a6ed245c74b0f55cebcb8b3?cid=8ef0ee1341c140f2bfebf028664b280d,Obsesión
1624,"['Aventura', 'Don Omar']",6G4U9avyBNEfP0fAIduev3,Relajado,https://i.scdn.co/image/a91e4ed945ad20bd56f04b1c977eaf7240bcea22,https://p.scdn.co/mp3-preview/4bf225a6390b3fb6986f757844ebba17bbd5c801?cid=8ef0ee1341c140f2bfebf028664b280d,Ella Y Yo - Featuring Don Omar
1625,"['Toby Love', 'Rakim', 'Ken-Y']",4mDWapOAzoFsHu8TPcP2R0,Relajado,https://i.scdn.co/image/c921f3ee4f1d8fd4dd7ca1e34a00473b99d94219,https://p.scdn.co/mp3-preview/a4c7e8e95e1cdb1ed2e135f3afa17824848ffe17?cid=8ef0ee1341c140f2bfebf028664b280d,Tengo Un Amor - Remix Version
1626,['Edgar Joel'],6l9jE3IjRJDicXvmSXYA1H,Relajado,https://i.scdn.co/image/40ae779c3d4e770cc094e768136f05dce02c63dc,https://p.scdn.co/mp3-preview/a07e6012d82d04d5227966c0e45d00281e1e053e?cid=8ef0ee1341c140f2bfebf028664b280d,Hasta El Sol De Hoy
1627,['Tony Vega'],3tdWq4q1FF9SSSDdnbfNWS,Sereno,https://i.scdn.co/image/b0bec5e5b63ff56b92b9f42192c33077807905e1,https://p.scdn.co/mp3-preview/8eb5f1e95b7d305967f7d21ca2b465979a560f0b?cid=8ef0ee1341c140f2bfebf028664b280d,Lo Mío Es Amor
1628,['Willie Gonzalez'],7nTOa4XIb8QeQtctTmkJOk,Aburrido,https://i.scdn.co/image/1dbc99bbeb871d3d62a64fdfce78e640c4509283,https://p.scdn.co/mp3-preview/7a66f33587effdd1d9e57d1a594f411126526f94?cid=8ef0ee1341c140f2bfebf028664b280d,No Es Casualidad
1629,['Marc Anthony'],3yEtuhGR8jOtusa29jWrhG,Calmado,https://i.scdn.co/image/3529b62882eb34f27558d89c3df11c33f22b8a46,https://p.scdn.co/mp3-preview/58d95ad594ec0c88b303866a24730ed002db80e8?cid=8ef0ee1341c140f2bfebf028664b280d,Tu Amor Me Hace Bien - Salsa Version
1630,['Ismael Rivera'],3bnNDCQbLHvo7xPItA7jeG,Relajado,https://i.scdn.co/image/7a21c33f571a7704da8c9bf28c5eeaa2f57f497c,https://p.scdn.co/mp3-preview/a140b8d0ce481b9ba33ebeb2f174d0d3deb42bbd?cid=8ef0ee1341c140f2bfebf028664b280d,Las Tumbas
1631,['El Gran Combo De Puerto Rico'],6o9sS5iqHV6Jwa2CTgCsM7,Exaltado,https://i.scdn.co/image/74b97e49424fca8a037c5dad8e3414a058aaafca,https://p.scdn.co/mp3-preview/d0aef60720ca0d5c54548590942fafd7f603540a?cid=8ef0ee1341c140f2bfebf028664b280d,Trampolín
1632,['Víctor Manuelle'],3m47ONafmzeQ8bLOxWBAvH,Exaltado,https://i.scdn.co/image/b6c7b87dee755bd89c64dfeca59f0b63147afbb1,https://p.scdn.co/mp3-preview/d04392268ef9b6eac7d2a004271d3ee1d88248c1?cid=8ef0ee1341c140f2bfebf028664b280d,Como una Estrella
1633,"['Willie Colón', 'Héctor Lavoe']",0S2qnVdqf8A8XXt10fWBZL,Excitado,https://i.scdn.co/image/4a6acf0e97d3d96fad47363337a69ecc31fe0da4,https://p.scdn.co/mp3-preview/ce650ecea3ff6d11d7cb2455ee7b87560d973cb5?cid=8ef0ee1341c140f2bfebf028664b280d,Calle Luna Calle Sol
1634,['Tony Vega'],4FFQR5PWFndLmWyl7mIi23,Exaltado,https://i.scdn.co/image/b0bec5e5b63ff56b92b9f42192c33077807905e1,https://p.scdn.co/mp3-preview/16e4dc978aef33594630ed7212758b29996c3779?cid=8ef0ee1341c140f2bfebf028664b280d,Dile
1635,"['Porfi Baloa', 'Charlie Cardona']",3AWJ59UcHZA1C2yukFB8K3,Triste,https://i.scdn.co/image/cb6050d577076ac9a4cacc574d97f8300b915c5d,https://p.scdn.co/mp3-preview/d5a8a89d6982ecedc433628997259d22e0370a7c?cid=8ef0ee1341c140f2bfebf028664b280d,Cruel Decisión
1636,['Frankie Ruiz'],5luHhM8zOAZshNPzipvXBR,Aburrido,https://i.scdn.co/image/d1e4e2c24c425e098ea4e5889adb63d54165c495,https://p.scdn.co/mp3-preview/20c2fa7a8fe5dc4fa825aa49bc345c0b975ab1e0?cid=8ef0ee1341c140f2bfebf028664b280d,La Cura
1637,['El Gran Combo De Puerto Rico'],4zOZQdgs7nSjMkqB7keSM5,Alegre,https://i.scdn.co/image/96829dc6e726c138ac09ae55dcf642ab434416c8,https://p.scdn.co/mp3-preview/b3c3fa34a406264c1cbe9a168d85068ed36dcf53?cid=8ef0ee1341c140f2bfebf028664b280d,Ojos Chinos
1638,['Tito Rojas'],25Ee7HESOI3b6ZI5k9v5EP,Exaltado,https://i.scdn.co/image/ee8be5e53fbe6867d084dd316db360037876102a,https://p.scdn.co/mp3-preview/a2850a92980eae489e451fdeda08237d935d4265?cid=8ef0ee1341c140f2bfebf028664b280d,Porque Este Amor
1639,"[""Adolescent's Orquesta""]",2zyFodZGVLoURTYmNx2L8M,Calmado,https://i.scdn.co/image/42c121f19a14428b004ac740a99a9f77087f2a60,https://p.scdn.co/mp3-preview/f857fcad98968fb1900abd23d35fd3dee393f291?cid=8ef0ee1341c140f2bfebf028664b280d,Conmigo O Con El
1640,['Nino Segarra'],0DrNa6Ol75djsKlw67TABQ,Alegre,https://i.scdn.co/image/0fec3c0db69e2c7a28e790d46559cab8b442bfbe,https://p.scdn.co/mp3-preview/0699eb96afe42f99a2f4f4fcc2ea3d3b54ea8c4f?cid=8ef0ee1341c140f2bfebf028664b280d,Porque Te Amo
1641,['Víctor Manuelle'],5nmLj87o23HJrI7GgqXXUw,Relajado,https://i.scdn.co/image/7388d94d62778e6a246957e106a3ab3da2828524,https://p.scdn.co/mp3-preview/90fec7c44bd1beb60991fdd1620bf6736e2f934f?cid=8ef0ee1341c140f2bfebf028664b280d,Tengo Ganas
1642,['Lalo Rodriguez'],336dG6Uo19IkxOR9DbgxyS,Aburrido,https://i.scdn.co/image/8fc901125e263f94546efb638c65a1822c6adcf0,https://p.scdn.co/mp3-preview/69b8f65e13ee41a4b756739e0a1f3367de8f3036?cid=8ef0ee1341c140f2bfebf028664b280d,Ven Devórame Otra Vez
1643,['El Gran Combo De Puerto Rico'],0k1hbeZodoEw34FAdbh8xM,Excitado,https://i.scdn.co/image/58433db130f8450f1e5ecd60a2b91aa062ff25bd,https://p.scdn.co/mp3-preview/574ef74d1315367cb0773cbde79c15328081890f?cid=8ef0ee1341c140f2bfebf028664b280d,Brujeria
1644,['Guayacán Orquesta'],4YGSpi9g7ohPFO8TXpvSUZ,Alegre,https://i.scdn.co/image/d134c04515c45521993e05998f1e502c759662e9,https://p.scdn.co/mp3-preview/e28a7f4309c1b5e73d437428a63bad02b64ab7e2?cid=8ef0ee1341c140f2bfebf028664b280d,"Oiga, Mire, Vea - Salsa"
1645,['Pedro Conga'],3JEir287l2onZtUT6z66je,Excitado,https://i.scdn.co/image/e812b4a97f592bf491e8b1eec782dba85bb1beb8,https://p.scdn.co/mp3-preview/f8feac8c91c59c3c8889f401520364cbbb61e66b?cid=8ef0ee1341c140f2bfebf028664b280d,Vicio
1646,['Suprema Corte'],5gQ1Awb32cPEnpe7XaSXKE,Sereno,https://i.scdn.co/image/903c78272e50706831c4774c0035fca2135eff76,https://p.scdn.co/mp3-preview/39507d1e394d6134c73902d524c5594fae88c354?cid=8ef0ee1341c140f2bfebf028664b280d,Escombros
1647,['Wolfmother'],5lUa8aIIixkjGfNplmTSJJ,Excitado,https://i.scdn.co/image/c8080a55c3c722d97f6b77b54a16ad66cfec9d62,https://p.scdn.co/mp3-preview/9887653f6ca0fb0ae0aae83dafb4d10d5bf8305f?cid=8ef0ee1341c140f2bfebf028664b280d,Sundial
1648,['Floorplan'],2jEBi9VVbXJ2Y7bBHxAeIK,Excitado,https://i.scdn.co/image/cd2cbc8aaa51042645ba2dfc645c6e4581e7dc6e,https://p.scdn.co/mp3-preview/434f49418acfd1807ba1a185916f1f16070eee4d?cid=8ef0ee1341c140f2bfebf028664b280d,Tell You No Lie
1649,"['The Nighttripper', 'Robert Hood']",597yeD6K7gita1iaCbmbVf,Calmado,https://i.scdn.co/image/2f5efe6c0d78159b81b652206376eea6b2f53086,https://p.scdn.co/mp3-preview/216168203be787791c757878957980e2a673ed6b?cid=8ef0ee1341c140f2bfebf028664b280d,Phuture - Robert Hood Remix
1650,"['KI Creighton', 'Makanan']",5ELikezJD5eoA6WVuL45hk,Calmado,https://i.scdn.co/image/23ec49e6c6943a6e4eceb74f91cce80e8353cf10,https://p.scdn.co/mp3-preview/e512b5dcfc3e03863b82683a3016ea540d1b6533?cid=8ef0ee1341c140f2bfebf028664b280d,Trivial
1651,"['Andre Butano', 'Felipe Galleguillos']",1XcNJF84RCda4AZsXWanJo,Excitado,https://i.scdn.co/image/958f1807299013887a3d35c85decf0d0e605af4b,https://p.scdn.co/mp3-preview/dbcb4eda02a352c08ca67522bf04f0e3ef707ec5?cid=8ef0ee1341c140f2bfebf028664b280d,Rework - Original Mix
1652,['Mirco Caruso'],4kKmlgdF8a9ylAqidIHbjE,Activo,https://i.scdn.co/image/a117c6846452b378c10aa5944a1e7184476c3896,https://p.scdn.co/mp3-preview/226554ff8611045f5236bcb7fa12a5f689a7a471?cid=8ef0ee1341c140f2bfebf028664b280d,Systematic
1653,"['Reset Safari', 'Verse']",1K6oE1gzP2wsPOgGYDxoji,Activo,https://i.scdn.co/image/35dd34b077311d34fbd97b314e983651fac62291,https://p.scdn.co/mp3-preview/8ddafd96e209fe1bf002976fbcd8a79bf6053880?cid=8ef0ee1341c140f2bfebf028664b280d,Like A Drug (feat. Verse)
1654,['Nice 7'],5P4LoVnC2DpDQrDCLOeVuM,Excitado,https://i.scdn.co/image/25c61e7e90ab4c70a1aef2db46ae2550dff5d60d,https://p.scdn.co/mp3-preview/a7d447b64439db28ef906257ccbc9b547ab62a63?cid=8ef0ee1341c140f2bfebf028664b280d,Space Needle
1655,"['E-Man', 'Jon Cutler', 'Nice 7']",0AdDCbnitqRwcBqsGjnVsX,Activo,https://i.scdn.co/image/03fdd1f135850db5dc85ba64ecab5355a5cccd53,https://p.scdn.co/mp3-preview/f131d61e99ab3ae0495226e9864361b583796921?cid=8ef0ee1341c140f2bfebf028664b280d,It's Yours - NiCe7 Remix
1656,['Route 94'],2tB6dHORUam5DD7SoFvb9V,Excitado,https://i.scdn.co/image/43bd95f73c05049f4ad040e5348e77c2645c8a81,https://p.scdn.co/mp3-preview/5557e17f27c93a79580bacb3d2530f32cdb871c5?cid=8ef0ee1341c140f2bfebf028664b280d,Misunderstood - Original Mix
1657,['Route 94'],7MRf7Gedblua9grX8eIEeS,Activo,https://i.scdn.co/image/d26e27c99ffadb5f857bd0cef18dee66601a0436,https://p.scdn.co/mp3-preview/4a8bee99244deaaccdc7ec33d5ac63b166c618de?cid=8ef0ee1341c140f2bfebf028664b280d,Walls Come Tumbling Down
1658,"['Markus Homm', 'Mihai Popoviciu']",1j3jRzlVNQdtFynUsKjQNh,Sereno,https://i.scdn.co/image/05716bf43de0d60932576ffb7bfdc6146aba4110,https://p.scdn.co/mp3-preview/3f85e50baeed6490fb923ec8235e555e4534506b?cid=8ef0ee1341c140f2bfebf028664b280d,Insomnis
1659,['Route 94'],74cq9BqHViA81JKGJfmTwV,Aburrido,https://i.scdn.co/image/599433a1f63d2984e09272c02bd124ab449a7722,https://p.scdn.co/mp3-preview/4dddb2c795c940a743018e0f572bc611006ef139?cid=8ef0ee1341c140f2bfebf028664b280d,A Brand New Day
1660,['Aril Brikha'],0FoBLDicgJ05xqJX6Zn4JB,Excitado,https://i.scdn.co/image/1b768e0aeb2360923c559166dd2f4f9346340db8,https://p.scdn.co/mp3-preview/23e1a96ca3b50697810c58f3c744a5f2c2439665?cid=8ef0ee1341c140f2bfebf028664b280d,Bytes
1661,['Josh Butler'],249MIv8uwfQCfzj0IBCKhO,Alegre,https://i.scdn.co/image/2d3402b80126da86fec5c91b198fac90a16181c1,https://p.scdn.co/mp3-preview/8cd148f4fb495ace22093667b60a8522d2447021?cid=8ef0ee1341c140f2bfebf028664b280d,Sideways Acid
1662,['Kollektiv Turmstrasse'],4FpawvuBz4HxTz7UqR4ter,Excitado,https://i.scdn.co/image/e2d4bcb7ce013e5ce44462e6bf10096f341f3a06,https://p.scdn.co/mp3-preview/04cbd352f40c4b42f07cdd55bdc0fc7044cd0953?cid=8ef0ee1341c140f2bfebf028664b280d,Sorry I Am Late - Extended
1663,"['IAMNOBODI', 'Emmavie', 'Zacari', 'Josh J.']",7GIs2L0aUYImiZmBxH812H,Aburrido,https://i.scdn.co/image/ab63266803556464156a81a21560160188e6715c,https://p.scdn.co/mp3-preview/c90200d2cb6990be06ba5245a0480227cc781829?cid=8ef0ee1341c140f2bfebf028664b280d,"An Idea (feat. Emmavie, Zacari & Josh J)"
1664,['OutKast'],4GdB5M7GbwLZLouktYocFC,Calmado,https://i.scdn.co/image/ea975d1ebda8f229d3fa1c9b6fdc38d39a22e1d6,https://p.scdn.co/mp3-preview/c6b4b689f652d7ef620add1baec15bd3f88395c5?cid=8ef0ee1341c140f2bfebf028664b280d,SpottieOttieDopaliscious
1665,"['Lou Berry', 'Hendrix Harris']",1WSBDiYv4uHfM5E1RxnAkn,Aburrido,https://i.scdn.co/image/92d0a697084741dc49a072da1c29faf12e6869f7,https://p.scdn.co/mp3-preview/b28ea985cd6d44d0c9487dd09a47cf6608641a98?cid=8ef0ee1341c140f2bfebf028664b280d,Win Me
1666,['Leela James'],6cdliuPlDPvwfUC7LRFQMH,Deprimido,https://i.scdn.co/image/d734e3791c612e0514a98be26961ecc177530eea,https://p.scdn.co/mp3-preview/ccc0d0f4311fc5c2a3cd06f65b916887a3bfafcb?cid=8ef0ee1341c140f2bfebf028664b280d,When You Love Somebody
1667,['Anthony Hamilton'],0xiuSFBOEHWaJ6rSuUbJWc,Aburrido,https://i.scdn.co/image/ae0a162bf788bc7b4100aab81b4b0e7b0ccf325e,https://p.scdn.co/mp3-preview/5ebb82f040a78da7b4a43f443040af85a6aa7c70?cid=8ef0ee1341c140f2bfebf028664b280d,Charlene
1668,['Jill Scott'],28EL5veTZtx38TqxIZwFyQ,Excitado,https://i.scdn.co/image/1ef46c2ce81f4a1bfa57d4763646ea34cfdb3726,https://p.scdn.co/mp3-preview/d7473f4e4541d0c95cbd7724ddfe16179041db20?cid=8ef0ee1341c140f2bfebf028664b280d,Golden
1669,['Erykah Badu'],5uK7sOLgAnysmdwPs4NZhO,Calmado,https://i.scdn.co/image/f0311858076bdd0c40d205ed349179ebb7f9b8db,https://p.scdn.co/mp3-preview/05da32c44bdec5d915b36948d62124626b53db54?cid=8ef0ee1341c140f2bfebf028664b280d,Didn't Cha Know
1670,['Ray Charles'],4DEAiNBvq5yBy7NzpVc02h,Aburrido,https://i.scdn.co/image/1b228fe11f05b0b6545a990548d47c6f6b418d44,https://p.scdn.co/mp3-preview/97f0be8cec5c1cca11c6ead1635ece46d66cb08f?cid=8ef0ee1341c140f2bfebf028664b280d,Georgia on My Mind
